,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
1765,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1766,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1767,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1768,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1769,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1770,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1771,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1772,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1773,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1774,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1775,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1776,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1777,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1778,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1779,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1780,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1781,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1782,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1783,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1784,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1785,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1786,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1787,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1788,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1789,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1790,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1791,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1792,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1793,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1794,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1795,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1796,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1797,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1798,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1799,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1800,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1801,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1802,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1803,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1804,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1805,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1806,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1807,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1808,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1809,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1810,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1811,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1812,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1813,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1814,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1815,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1816,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1817,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1818,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1819,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1820,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1821,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1822,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1823,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1824,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1825,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1826,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1827,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1828,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1829,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1830,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1831,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1832,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1833,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1834,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1835,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1836,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1837,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1838,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1839,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1840,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1841,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1842,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1843,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1844,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1845,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1846,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1847,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1848,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1849,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1850,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1851,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1852,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1853,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1854,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1855,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1856,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1857,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1858,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1859,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1860,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1861,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1862,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1863,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1864,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1865,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1866,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1867,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1868,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1869,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1870,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1871,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1872,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1873,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1874,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1875,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1876,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1877,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1878,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1879,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1880,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1881,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1882,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1883,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1884,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1885,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1886,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1887,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1888,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1889,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1890,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1891,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1892,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1893,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
1894,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
1895,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
1896,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
1897,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
1898,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
1899,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
1900,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
1901,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
1902,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
